# Wavelength	exptime		snr
5.32  		2866.80		49.84	
6.00  		2866.80		64.80	
 6.9   		2866.80		75.61	
8.2   		2866.80		86.67	
 9.2   		2866.80		98.77	
10.7   		2866.80		108.86	
12.0  		2866.80		95.97	
14.1   		2866.80		112.22	
16.9   		2866.80		102.93	
18.5   		2866.80		35.52	
22.8   		2866.80		17.49	
26.5   		2866.80		7.73
