# NGC 346, centered at RA=14.769764, DEC=-72.176862
# ID           RA             DEC
      85    14.7659038    -72.180252
      86    14.7855403    -72.186849
      87    14.8792559    -72.153461
      88    14.7959719    -72.217802
      89    14.7674861    -72.179533
      90    14.7569425    -72.178863
      91    14.7065424    -72.172137
      92    14.6588794    -72.186736
      93    14.7744759    -72.190854
      94    14.7675044    -72.175462
      95    14.7932796    -72.174589
      96    14.8716037    -72.144278
      97    14.7692826    -72.175352
      98    14.8274807    -72.186085
      99    14.7438711    -72.201897
     100    14.7777493    -72.174677
     101    14.7521351    -72.168461
     102    14.8074034    -72.157623
     103    14.6842126    -72.173902
     104    14.7677598    -72.181898
     105    14.7803944    -72.176655
     106    14.7816113    -72.177569
     107    14.6745670    -72.207838
     108    14.6486114    -72.186360
     109    14.7873130    -72.186250
     110    14.7668216    -72.162859
     111    14.6415296    -72.189763
     112    14.7945160    -72.191584
     113    14.6669062    -72.173674
     114    14.7738014    -72.175880
     115    14.9154118    -72.182588
     116    14.7754544    -72.182161
     117    14.8325229    -72.165703
     118    14.7757315    -72.176338
     119    14.8037428    -72.163927
     120    14.8832260    -72.172607
     121    14.7692520    -72.205420
     122    14.8765785    -72.152711
     123    14.7209341    -72.167604
     124    14.7774704    -72.175173
     125    14.6750824    -72.212216
     126    14.7948260    -72.167264
     127    14.8500791    -72.140044
     128    14.8463156    -72.186473
     129    14.8017609    -72.179494
     130    14.8445526    -72.152424
     131    14.8449254    -72.142248
     132    14.8007864    -72.188856
     133    14.7380371    -72.206990
     134    14.7734152    -72.182859
     135    14.8111592    -72.140573
     136    14.8376589    -72.173449
     137    14.6516296    -72.204467
     138    14.8318667    -72.188571
     139    14.7352542    -72.176020
     140    14.8279327    -72.173638
     141    14.7854028    -72.188373
     142    14.7386419    -72.174669
     143    14.7991888    -72.210049
     144    14.8106019    -72.199964
     145    14.8447287    -72.166350
     146    14.8008180    -72.182341
     147    14.7634080    -72.182885
     148    14.7917502    -72.191779
     149    14.7725929    -72.176523
     150    14.8613085    -72.156975
     151    14.9005635    -72.149141
     152    14.7683830    -72.215462
     153    14.7869276    -72.176796
     154    14.7603328    -72.176729
     155    14.7187469    -72.184293
     156    14.7772578    -72.175177
     157    14.8405409    -72.186367
     158    14.8051861    -72.199743
     159    14.9023118    -72.172932
     160    14.8088627    -72.157885
     161    14.7943383    -72.207603
     162    14.7751704    -72.175937
     163    14.8024820    -72.145767
     164    14.6874519    -72.196988
     165    14.7307934    -72.173380
     166    14.7723402    -72.176576
     167    14.8008759    -72.166256
     168    14.7506551    -72.179679
     169    14.7888714    -72.169088
     170    14.7100013    -72.213441
     171    14.7431136    -72.139546
     172    14.8437331    -72.160805
     173    14.7999297    -72.198899
     174    14.7900730    -72.172034
     175    14.7982112    -72.151625
     176    14.7276862    -72.215465
     177    14.6436172    -72.186661
     178    14.8116427    -72.161563
     179    14.7793361    -72.151111
     180    14.7369408    -72.197705
     181    14.7493194    -72.197216
     182    14.7730638    -72.175362
     183    14.6779199    -72.212402
     184    14.7856362    -72.195379
     185    14.7685135    -72.162153
     186    14.6847674    -72.209898
     187    14.7804224    -72.179384
     188    14.8084993    -72.172000
     189    14.7266497    -72.213100
     190    14.7961542    -72.165552
     191    14.7825846    -72.181767
     192    14.7681663    -72.143726
     193    14.6728760    -72.182574
     194    14.7095619    -72.173928
     195    14.8349483    -72.166432
     196    14.8319512    -72.188787
     197    14.7716163    -72.205361
     198    14.8923054    -72.161970
     199    14.6540006    -72.175379
     200    14.6628156    -72.178510
     201    14.7823187    -72.178757
     202    14.7986713    -72.146726
     203    14.6575543    -72.189531
     204    14.6614444    -72.166573
     205    14.8885939    -72.150581
     206    14.7895744    -72.191508
     207    14.6556769    -72.190169
     208    14.8609586    -72.165052
     209    14.8015498    -72.166715
     210    14.7505264    -72.179644
     211    14.7785981    -72.151114
     212    14.6925875    -72.214618
     213    14.7888034    -72.163828
     214    14.7119012    -72.196533
     215    14.6625941    -72.175683
     216    14.9158521    -72.157767
     217    14.7564288    -72.213281
     218    14.7775265    -72.153384
     219    14.7725050    -72.145227
     220    14.7692674    -72.185557
     221    14.6583539    -72.169059
     222    14.8007201    -72.202168
     223    14.8628424    -72.142704
     224    14.7529045    -72.157246
     225    14.7945723    -72.168132
     226    14.6412050    -72.203270
     227    14.7841403    -72.183165
     228    14.6960001    -72.205874
     229    14.7602393    -72.208158
     230    14.7747024    -72.174707
     231    14.7663316    -72.152728
     232    14.7737113    -72.176440
     233    14.7737226    -72.176438
     234    14.8041304    -72.181034
     235    14.7635197    -72.161733
     236    14.7476284    -72.181376
     237    14.7535893    -72.168205
     238    14.7920064    -72.166755
     239    14.8370050    -72.173103
     240    14.7842295    -72.183398
     241    14.6470651    -72.199048
     242    14.7860725    -72.160995
     243    14.8012922    -72.185774
     244    14.8116958    -72.183959
     245    14.8948645    -72.171597
     246    14.7737711    -72.174063
     247    14.8019329    -72.186254
     248    14.7792248    -72.195197
     249    14.7746796    -72.175030
     250    14.7866272    -72.182827
     251    14.7666982    -72.175234
     252    14.6710584    -72.195103
     253    14.7637264    -72.179211
     254    14.7763231    -72.190386
     255    14.7594686    -72.180140
     256    14.6850378    -72.190298
     257    14.7691739    -72.181935
     258    14.6646529    -72.182051
     259    14.7885244    -72.154373
     260    14.8023687    -72.186085
     261    14.7555735    -72.215686
     262    14.8106919    -72.192112
     263    14.8769422    -72.152577
     264    14.7941407    -72.176049
     265    14.7701098    -72.199614
     266    14.7657186    -72.181810
     267    14.6650411    -72.187208
     268    14.7258011    -72.184820
     269    14.7104412    -72.191629
     270    14.7549284    -72.155668
     271    14.7446302    -72.150633
     272    14.7741333    -72.196656
     273    14.6617409    -72.196480
     274    14.6664006    -72.164881
     275    14.7670162    -72.207462
     276    14.7433858    -72.154930
     277    14.8916438    -72.189068
     278    14.7908809    -72.187057
     279    14.8065408    -72.177501
     280    14.9163413    -72.158206
     281    14.7656686    -72.177147
     282    14.7462155    -72.147562
     283    14.9148592    -72.154675
     284    14.7504376    -72.177210
     285    14.7701828    -72.194012
     286    14.7585336    -72.176674
     287    14.7599472    -72.147472
     288    14.6747339    -72.168182
     289    14.7759273    -72.176230
     290    14.8062935    -72.215086
     291    14.6849089    -72.189669
     292    14.8196642    -72.145937
     293    14.8012310    -72.180071
     294    14.7554958    -72.179542
     295    14.8690187    -72.170800
     296    14.7486547    -72.142524
     297    14.7938697    -72.160961
     298    14.7699154    -72.160054
     299    14.6498105    -72.200323
     300    14.7510992    -72.191095
     301    14.6275771    -72.195766
     302    14.8029218    -72.185771
     303    14.7858865    -72.140906
     304    14.7106962    -72.165433
     305    14.7676495    -72.183532
     306    14.9043933    -72.183255
     307    14.7602545    -72.181951
     308    14.7872900    -72.209531
     309    14.7591143    -72.177578
     310    14.8772248    -72.153499
     311    14.8917292    -72.184927
     312    14.8453284    -72.138697
     313    14.8544114    -72.163815
     314    14.7756544    -72.176098
     315    14.8286432    -72.184691
     316    14.8438643    -72.153365
     317    14.6954707    -72.198936
     318    14.7984445    -72.165423
     319    14.7835189    -72.176941
     320    14.7700305    -72.198884
     321    14.8565769    -72.186129
     322    14.7883703    -72.186312
     323    14.7747983    -72.176215
     324    14.6463365    -72.172223
     325    14.7628294    -72.181524
     326    14.7867497    -72.178180
     327    14.8585242    -72.168232
     328    14.7740178    -72.181772
     329    14.6665074    -72.187133
     330    14.7326227    -72.170350
     331    14.7978063    -72.166005
     332    14.7896661    -72.176519
     333    14.7461829    -72.180518
     334    14.7807044    -72.167115
     335    14.7526598    -72.153086
     336    14.7707846    -72.176423
     337    14.7637853    -72.172655
     338    14.7680676    -72.199184
     339    14.8817404    -72.151368
     340    14.7964711    -72.165445
     341    14.8187627    -72.180712
     342    14.6539872    -72.190594
     343    14.8733132    -72.173427
     344    14.7730762    -72.154417
     345    14.8424346    -72.177014
     346    14.6535172    -72.206826
     347    14.9136851    -72.176418
     348    14.7621159    -72.171699
     349    14.7237608    -72.168608
     350    14.8051436    -72.156018
     351    14.8496186    -72.189109
     352    14.7369402    -72.172627
     353    14.8154107    -72.186337
     354    14.8832343    -72.179573
     355    14.8974552    -72.155009
     356    14.6834316    -72.208261
     357    14.7906748    -72.156557
     358    14.7272530    -72.212285
     359    14.7618583    -72.150569
     360    14.7737064    -72.159307
     361    14.7684677    -72.179292
     362    14.7074013    -72.161722
     363    14.6715665    -72.177637
     364    14.8013241    -72.155261
     365    14.7541685    -72.171180
     366    14.7901124    -72.188578
     367    14.7930204    -72.192536
     368    14.8135534    -72.186979
     369    14.7850043    -72.180941
     370    14.8051556    -72.170610
     371    14.7601749    -72.168731
     372    14.7599488    -72.177802
     373    14.7594331    -72.202326
     374    14.7521463    -72.189216
     375    14.6899920    -72.192921
     376    14.7752864    -72.181307
     377    14.7531981    -72.212979
     378    14.7400872    -72.164760
     379    14.7495678    -72.170483
     380    14.7981094    -72.159508
     381    14.7216694    -72.204607
     382    14.8130402    -72.183139
     383    14.7486443    -72.142082
     384    14.7772111    -72.177884
     385    14.7672767    -72.177815
     386    14.7850169    -72.161937
     387    14.7808988    -72.170251
     388    14.6394286    -72.201956
     389    14.7718051    -72.175008
     390    14.6632010    -72.171455
     391    14.7897432    -72.176279
     392    14.7546599    -72.160884
     393    14.6808230    -72.201011
     394    14.7875890    -72.145155
     395    14.7188309    -72.189899
     396    14.7852494    -72.182534
     397    14.7654013    -72.176928
     398    14.7101062    -72.186725
     399    14.7361104    -72.196412
     400    14.8031138    -72.178861
     401    14.7081511    -72.180550
     402    14.7828348    -72.176619
     403    14.8142232    -72.183764
     404    14.8838980    -72.166529
     405    14.7734318    -72.177198
     406    14.8279768    -72.153151
     407    14.6456483    -72.188333
     408    14.7754857    -72.175656
     409    14.7623570    -72.179475
     410    14.7139862    -72.181871
     411    14.6837681    -72.188640
     412    14.7164262    -72.213482
     413    14.7100246    -72.213367
     414    14.8427004    -72.185545
     415    14.9050046    -72.188355
     416    14.7120583    -72.183252
     417    14.8888016    -72.172842
     418    14.7652988    -72.178661
     419    14.6957629    -72.198251
     420    14.7657970    -72.174236
     421    14.7288246    -72.194082
     422    14.7785388    -72.175304
     423    14.7740392    -72.175634
     424    14.6663710    -72.200550
     425    14.7849740    -72.188937
     426    14.7926431    -72.134381
     427    14.7681618    -72.170804
     428    14.8085662    -72.166746
     429    14.7811234    -72.176401
     430    14.6399225    -72.191753
     431    14.7740330    -72.175638
     432    14.7602686    -72.135742
     433    14.9023175    -72.164453
     434    14.7514654    -72.145083
     435    14.7727470    -72.179214
     436    14.7477947    -72.179238
     437    14.7702979    -72.208962
     438    14.7620805    -72.153352
     439    14.7596496    -72.187208
     440    14.6624920    -72.204605
     441    14.7705727    -72.151460
     442    14.9016627    -72.150585
     443    14.8978186    -72.174103
     444    14.7867210    -72.159035
     445    14.8628295    -72.145293
     446    14.6545299    -72.169125
     447    14.7818080    -72.205112
     448    14.7659230    -72.181688
     449    14.7042105    -72.214203
     450    14.7615034    -72.174476
     451    14.7534717    -72.190290
     452    14.7679462    -72.210447
     453    14.7768170    -72.183730
     454    14.7504622    -72.175646
     455    14.9097650    -72.158795
     456    14.8536067    -72.159725
     457    14.7953530    -72.194937
     458    14.7529163    -72.144999
     459    14.7571540    -72.179444
     460    14.8487185    -72.134756
     461    14.7935862    -72.172922
     462    14.7655705    -72.134210
     463    14.8085871    -72.178393
     464    14.7513481    -72.159659
     465    14.7752721    -72.175893
     466    14.8027667    -72.211013
     467    14.7688252    -72.198442
     468    14.7430632    -72.139476
     469    14.7163702    -72.176848
     470    14.7965357    -72.215039
     471    14.6864113    -72.179436
     472    14.6582012    -72.168986
     473    14.9125233    -72.162907
     474    14.7643143    -72.149437
     475    14.8312292    -72.174468
     476    14.7735514    -72.163684
     477    14.6834769    -72.171839
     478    14.7588201    -72.174683
     479    14.7993932    -72.163790
     480    14.7522687    -72.156568
     481    14.8274915    -72.159074
     482    14.7555459    -72.150377
     483    14.8030843    -72.218355
     484    14.7599315    -72.177321
     485    14.7634041    -72.154719
     486    14.7576394    -72.184582
     487    14.7039095    -72.177823
     488    14.6798030    -72.166741
     489    14.7929772    -72.173808
     490    14.7800435    -72.145313
     491    14.7192179    -72.161526
     492    14.6710470    -72.191192
     493    14.7611813    -72.174863
     494    14.8936303    -72.170978
     495    14.7836321    -72.210311
     496    14.7592272    -72.172434
     497    14.7023141    -72.169082
     498    14.7073468    -72.208328
     499    14.7629361    -72.177439
     500    14.7662202    -72.172840
     501    14.7339377    -72.177432
     502    14.8286612    -72.174934
     503    14.8010236    -72.201863
     504    14.7743470    -72.136461
     505    14.6854658    -72.197604
     506    14.8891590    -72.152426
     507    14.8068038    -72.212749
     508    14.7463622    -72.207116
     509    14.7965637    -72.167076
     510    14.8300435    -72.157537
     511    14.8270348    -72.177735
     512    14.8682417    -72.158116
     513    14.8226832    -72.189449
     514    14.8556129    -72.163784
     515    14.7677973    -72.183518
     516    14.7629378    -72.178024
     517    14.8989761    -72.179661
     518    14.7921356    -72.182056
     519    14.7858557    -72.209008
     520    14.7443064    -72.206992
     521    14.7681116    -72.141028
     522    14.8093227    -72.208343
     523    14.7492137    -72.171126
     524    14.6951895    -72.175186
     525    14.7866627    -72.188450
     526    14.6308425    -72.199412
     527    14.8308036    -72.179548
     528    14.8591096    -72.178408
     529    14.7793782    -72.178637
     530    14.7712454    -72.178800
     531    14.7762767    -72.179379
     532    14.7633134    -72.177510
     533    14.7751193    -72.175444
     534    14.7675843    -72.146893
     535    14.7086691    -72.195195
     536    14.7875322    -72.193738
     537    14.7966479    -72.169441
     538    14.7860300    -72.203251
     539    14.9172444    -72.156604
     540    14.6426422    -72.178190
     541    14.6802287    -72.164656
     542    14.7832837    -72.141321
     543    14.8176923    -72.177146
     544    14.8214737    -72.146745
     545    14.7982942    -72.194834
     546    14.7687994    -72.134851
     547    14.8544618    -72.156001
     548    14.7802679    -72.181109
     549    14.7732227    -72.173120
     550    14.8663209    -72.181961
     551    14.7758268    -72.201484
     552    14.6512398    -72.189019
     553    14.8863563    -72.167796
     554    14.7351643    -72.201156
     555    14.7905129    -72.135510
     556    14.6880540    -72.211998
     557    14.9180404    -72.167160
     558    14.7580746    -72.169939
     559    14.6794315    -72.207965
     560    14.7764135    -72.203405
     561    14.7622229    -72.177670
     562    14.6528367    -72.169065
     563    14.6470621    -72.190946
     564    14.8465983    -72.155709
     565    14.8143539    -72.167339
     566    14.7757243    -72.171277
     567    14.7973958    -72.165182
     568    14.6448500    -72.199069
     569    14.7623924    -72.175855
     570    14.8037224    -72.184196
     571    14.7956865    -72.145808
     572    14.7992771    -72.215121
     573    14.7644363    -72.164181
     574    14.7272661    -72.167741
     575    14.7826892    -72.164105
     576    14.8020395    -72.177406
     577    14.8311670    -72.167065
     578    14.7513063    -72.164611
     579    14.7704308    -72.179892
     580    14.7787569    -72.170893
     581    14.6653140    -72.171095
     582    14.8985881    -72.164952
     583    14.8278172    -72.139514
     584    14.6437039    -72.179961
     585    14.7124214    -72.167815
     586    14.8013888    -72.187156
     587    14.6605618    -72.201289
     588    14.7700883    -72.149738
     589    14.7166308    -72.167159
     590    14.7529055    -72.196270
     591    14.6759052    -72.204435
     592    14.7529273    -72.205602
     593    14.7450979    -72.176659
     594    14.7893444    -72.178998
     595    14.7893328    -72.159425
     596    14.9074319    -72.154697
     597    14.8442721    -72.175702
     598    14.8090735    -72.178560
     599    14.6631229    -72.176331
     600    14.9062149    -72.165939
     601    14.8354523    -72.138000
     602    14.7750704    -72.190493
     603    14.7969936    -72.179728
     604    14.7121129    -72.164791
     605    14.7612201    -72.154424
     606    14.7800870    -72.176726
     607    14.8273365    -72.145942
     608    14.7913199    -72.143851
     609    14.7950196    -72.175916
     610    14.7895009    -72.144028
     611    14.8207142    -72.164391
     612    14.6708710    -72.199973
     613    14.7713118    -72.152296
     614    14.7589815    -72.166144
     615    14.7772487    -72.149782
     616    14.7894803    -72.181485
     617    14.8994871    -72.164185
     618    14.7849632    -72.152390
     619    14.8110878    -72.170922
     620    14.7748829    -72.150610
     621    14.6762205    -72.162020
     622    14.6434740    -72.208230
     623    14.7581686    -72.144615
     624    14.7430565    -72.203747
     625    14.7998745    -72.177398
     626    14.7182618    -72.163912
     627    14.8649462    -72.172267
     628    14.6721584    -72.207388
     629    14.8645546    -72.188871
     630    14.7517990    -72.159836
     631    14.8128955    -72.158573
     632    14.7671297    -72.182866
     633    14.8818536    -72.168242
     634    14.7298691    -72.208040
     635    14.7741640    -72.172772
     636    14.8386653    -72.189033
     637    14.8001249    -72.193928
     638    14.7649411    -72.151059
     639    14.8160826    -72.177273
     640    14.7747465    -72.176741
     641    14.6558369    -72.206633
     642    14.7602688    -72.143446
     643    14.7718755    -72.171088
     644    14.8940981    -72.150220
     645    14.7776279    -72.173162
     646    14.6940319    -72.188800
     647    14.8398257    -72.152373
     648    14.7764499    -72.176252
     649    14.7430651    -72.176445
     650    14.8361366    -72.140111
     651    14.8790589    -72.152434
     652    14.6624144    -72.170377
     653    14.6688703    -72.200495
     654    14.8789213    -72.152349
     655    14.8280484    -72.180279
     656    14.7628056    -72.198827
     657    14.7564322    -72.171855
     658    14.7507813    -72.167588
     659    14.9115624    -72.156470
     660    14.6424180    -72.175747
     661    14.8777142    -72.150073
     662    14.7752412    -72.175227
     663    14.8458464    -72.167155
     664    14.8164775    -72.203852
     665    14.7322028    -72.191792
     666    14.7850379    -72.174149
     667    14.6448020    -72.191091
     668    14.6976047    -72.191160
     669    14.8144306    -72.154314
     670    14.7355130    -72.190491
     671    14.7035143    -72.208990
     672    14.7322854    -72.211412
     673    14.7245374    -72.190061
     674    14.7964451    -72.166448
     675    14.6346951    -72.195132
     676    14.8093821    -72.168168
     677    14.7714377    -72.155899
     678    14.8022555    -72.151959
     679    14.8661909    -72.186726
     680    14.7818914    -72.174472
     681    14.8103831    -72.179584
     682    14.7592527    -72.157453
     683    14.7718522    -72.176272
     684    14.7619980    -72.175379
     685    14.7352652    -72.185483
     686    14.7732849    -72.178627
     687    14.7878640    -72.182758
     688    14.6902451    -72.196151
     689    14.7446795    -72.177205
     690    14.7606559    -72.168649
     691    14.8127405    -72.198791
     692    14.7550353    -72.172823
     693    14.9038614    -72.150809
     694    14.8041219    -72.142589
     695    14.8821486    -72.152681
     696    14.8380684    -72.180833
     697    14.7116721    -72.200900
     698    14.7234264    -72.196630
     699    14.7054336    -72.185247
     700    14.8019594    -72.181490
     701    14.7933307    -72.138506
     702    14.7294286    -72.188896
     703    14.7735828    -72.154603
     704    14.7717016    -72.181361
     705    14.7701062    -72.156318
     706    14.8368804    -72.140426
     707    14.7481550    -72.141707
     708    14.7163552    -72.183561
     709    14.7599422    -72.173693
     710    14.6552869    -72.189204
     711    14.8083054    -72.189151
     712    14.7934735    -72.192510
     713    14.6451841    -72.199060
     714    14.7949637    -72.165766
     715    14.8965163    -72.156438
     716    14.7885696    -72.171676
     717    14.8089468    -72.197047
     718    14.7731073    -72.182792
     719    14.7835076    -72.164718
     720    14.7902409    -72.182441
     721    14.7841144    -72.156758
     722    14.8158232    -72.167568
     723    14.7382832    -72.181538
     724    14.8932480    -72.169106
     725    14.7714183    -72.192857
     726    14.6365439    -72.186758
     727    14.7363290    -72.207076
     728    14.7131857    -72.180803
     729    14.7382441    -72.200797
     730    14.7750206    -72.175798
     731    14.7760242    -72.176843
     732    14.6790065    -72.194939
     733    14.7936679    -72.148561
     734    14.8243736    -72.175216
     735    14.7880509    -72.176547
     736    14.7739933    -72.149429
     737    14.9023423    -72.152203
     738    14.8143531    -72.195491
     739    14.8550626    -72.136179
     740    14.7306551    -72.190435
     741    14.7769895    -72.206969
     742    14.7796279    -72.177130
     743    14.7750751    -72.175712
     744    14.7763565    -72.147274
     745    14.8988007    -72.155391
     746    14.9041915    -72.166039
     747    14.8367072    -72.149180
     748    14.8341781    -72.185998
     749    14.7608014    -72.177890
     750    14.7951821    -72.166677
     751    14.7738754    -72.178809
     752    14.6496652    -72.174530
     753    14.8949668    -72.174068
     754    14.8055232    -72.161179
     755    14.8136720    -72.183633
     756    14.7982338    -72.193761
     757    14.6488582    -72.178496
     758    14.8287077    -72.182355
     759    14.8707231    -72.182775
     760    14.7776072    -72.158412
     761    14.7854333    -72.172798
     762    14.7047019    -72.169843
     763    14.7682275    -72.177387
     764    14.8947578    -72.149105
     765    14.7325256    -72.211841
     766    14.7206078    -72.209990
     767    14.7748926    -72.192006
     768    14.6780347    -72.189041
     769    14.8757156    -72.139875
     770    14.8053512    -72.205987
     771    14.6916055    -72.208160
     772    14.7970841    -72.174844
     773    14.8039661    -72.197245
     774    14.7720163    -72.158680
     775    14.6794272    -72.209164
     776    14.8311162    -72.142492
     777    14.7791811    -72.179822
     778    14.8158343    -72.138597
     779    14.8357176    -72.158863
     780    14.6772441    -72.209127
     781    14.7632425    -72.181951
     782    14.7782407    -72.147366
     783    14.9003547    -72.175177
     784    14.7806177    -72.154400
     785    14.6779555    -72.172265
     786    14.8804186    -72.187963
     787    14.8019621    -72.135589
     788    14.7366991    -72.152575
     789    14.7548564    -72.153626
     790    14.8371481    -72.137364
     791    14.6811232    -72.175668
     792    14.7826571    -72.175688
     793    14.7477257    -72.139323
     794    14.7727922    -72.179879
     795    14.7025906    -72.206275
     796    14.6769009    -72.208166
     797    14.8457943    -72.186030
     798    14.8843297    -72.153330
     799    14.8864245    -72.189220
     800    14.6959179    -72.199616
     801    14.6757384    -72.187414
     802    14.8013450    -72.188132
     803    14.8354387    -72.150380
     804    14.8131859    -72.171481
     805    14.7393909    -72.177768
     806    14.7534810    -72.152672
     807    14.7713106    -72.177272
     808    14.7393231    -72.145986
     809    14.8805368    -72.180924
     810    14.8643525    -72.158870
     811    14.8162918    -72.175125
     812    14.8412812    -72.187033
     813    14.7668493    -72.211272
     814    14.9021931    -72.185674
     815    14.6688594    -72.201791
     816    14.7871252    -72.190287
     817    14.7349518    -72.180204
     818    14.8131151    -72.158228
     819    14.7615455    -72.177006
     820    14.8756871    -72.141680
     821    14.8562474    -72.179143
     822    14.6794961    -72.183774
     823    14.7443042    -72.155903
     824    14.8354478    -72.189564
     825    14.7523568    -72.176692
     826    14.7400069    -72.213499
     827    14.8623419    -72.148662
     828    14.7575251    -72.168786
     829    14.8877479    -72.177236
     830    14.7381407    -72.206915
     831    14.7092726    -72.168857
     832    14.7713899    -72.175005
     833    14.7595924    -72.202338
     834    14.8810817    -72.175935
     835    14.7625453    -72.212215
     836    14.7232698    -72.205594
     837    14.6529860    -72.197320
     838    14.7991790    -72.137663
     839    14.8789900    -72.152782
     840    14.7589235    -72.197280
     841    14.6906916    -72.161407
     842    14.7590246    -72.160650
     843    14.7522928    -72.167953
     844    14.7926683    -72.176601
     845    14.8753233    -72.154064
     846    14.7086691    -72.190091
     847    14.8189714    -72.168009
     848    14.9105093    -72.180902
     849    14.7674697    -72.177666
     850    14.7869023    -72.172457
     851    14.7231033    -72.162176
     852    14.7602431    -72.171574
     853    14.7989033    -72.155843
     854    14.8172204    -72.202452
     855    14.7629650    -72.180201
     856    14.8489773    -72.179793
     857    14.6542920    -72.190127
     858    14.7810076    -72.189913
     859    14.6827272    -72.187930
     860    14.7899860    -72.179927
     861    14.8485733    -72.179959
     862    14.7499989    -72.146010
     863    14.7844761    -72.195945
     864    14.7274760    -72.183470
     865    14.7668069    -72.186685
     866    14.7446706    -72.174807
     867    14.7608063    -72.176393
     868    14.7526287    -72.138820
     869    14.6471064    -72.200390
     870    14.7235500    -72.185131
     871    14.7624199    -72.154420
     872    14.7755681    -72.176149
     873    14.8123513    -72.177281
     874    14.7801988    -72.193932
     875    14.6948359    -72.197559
     876    14.6360865    -72.179021
     877    14.7611068    -72.176094
     878    14.7720465    -72.179665
     879    14.7780206    -72.180478
     880    14.7583018    -72.174928
     881    14.8491507    -72.135521
     882    14.7764465    -72.152080
     883    14.7017692    -72.187332
     884    14.7623148    -72.194646
     885    14.8031676    -72.194978
     886    14.6573908    -72.176585
     887    14.7625752    -72.176913
     888    14.6588912    -72.181575
     889    14.7706209    -72.174891
     890    14.6599059    -72.203699
     891    14.8946299    -72.150177
     892    14.6959226    -72.195109
     893    14.7844911    -72.191411
     894    14.8785972    -72.162328
     895    14.7809767    -72.207073
     896    14.7400767    -72.137131
     897    14.7930128    -72.199534
     898    14.7911932    -72.146469
     899    14.8471002    -72.146871
     900    14.8646025    -72.188525
     901    14.7872700    -72.178812
     902    14.7572063    -72.189661
     903    14.7256781    -72.189873
     904    14.7690592    -72.198791
     905    14.8610753    -72.166485
     906    14.6480071    -72.165978
     907    14.8066102    -72.143433
     908    14.7671726    -72.180601
     909    14.7672357    -72.173627
     910    14.8950681    -72.158122
     911    14.7770958    -72.182491
     912    14.7164704    -72.216048
     913    14.8217623    -72.151797
     914    14.7904470    -72.198346
     915    14.8024298    -72.212643
     916    14.7368210    -72.165329
     917    14.8025922    -72.175248
     918    14.7558796    -72.179442
     919    14.8073922    -72.183198
     920    14.6725995    -72.182877
     921    14.7866948    -72.178577
     922    14.7902786    -72.165875
     923    14.7902424    -72.145460
     924    14.7466714    -72.183729
     925    14.8239262    -72.181713
     926    14.7946793    -72.167320
     927    14.7817675    -72.176612
     928    14.8496942    -72.183127
