#ID                             RA                DEC
HST3D_20134              189.3480850  62.24142400
HST3D_20157              189.2646960  62.24158500
HST3D_20211              189.2654540  62.24176400
HST3D_20238              189.1917980  62.24205000
HST3D_20244              189.3675090  62.24179000
HST3D_20310              189.3643090  62.24233800
HST3D_20338              189.2031080  62.24249000
HST3D_20419              189.2691290  62.24288300
HST3D_20499              189.2995400  62.24306200
HST3D_20533              189.3010390  62.24334600
HST3D_20606              189.3014660  62.24374500
HST3D_20618              189.2111000  62.24378900
HST3D_20777              189.2844950  62.24454800
HST3D_20807              189.2909640  62.24424400
HST3D_20827              189.3693170  62.24478500
HST3D_20838              189.3407720  62.24484600
HST3D_20887              189.2936630  62.24510600
HST3D_20956              189.2052730  62.24553800
HST3D_20993              189.2007440  62.24543600
HST3D_21066              189.3539710  62.24598000
HST3D_21070              189.3038260  62.24601900
HST3D_21077              189.3088270  62.24603900
HST3D_21162              189.3777360  62.24645200
HST3D_21182              189.3346880  62.24664200
HST3D_21234              189.3768050  62.24690200
HST3D_21367              189.2587750  62.24756100
HST3D_21447              189.2425550  62.24802200
HST3D_21462              189.2227190  62.24810600
HST3D_21463              189.2942390  62.24793600
HST3D_21473              189.3026600  62.24813400
HST3D_21493              189.3334740  62.24817500
HST3D_21573              189.2653520  62.24848100
HST3D_21574              189.2487140  62.24845100
HST3D_21606              189.3649070  62.24861800
HST3D_21657              189.2635590  62.24915900
HST3D_21672              189.3620180  62.24918900
HST3D_21677              189.3181630  62.24925600
HST3D_21711              189.2421780  62.24945500
HST3D_21723              189.2495410  62.24952100
HST3D_21727              189.3524550  62.24947700
HST3D_21740              189.2273170  62.24955600
HST3D_21745              189.2372830  62.24960400
HST3D_21787              189.3070060  62.24977000
HST3D_21790              189.1996850  62.24980500
HST3D_21816              189.2294560  62.24992700
HST3D_21817              189.2138340  62.24986200
HST3D_21834              189.2702280  62.25001600
HST3D_21849              189.2629810  62.25011500
HST3D_21884              189.2797980  62.25025000
HST3D_21925              189.2159060  62.25031700
HST3D_21952              189.3365710  62.25033900
HST3D_21992              189.2407400  62.25073400
HST3D_22007              189.2661050  62.25080700
HST3D_22018              189.2624070  62.25086300
HST3D_22046              189.3717910  62.25088300
HST3D_22089              189.1932520  62.25111800
HST3D_22105              189.3025700  62.25115300
HST3D_22117              189.3028910  62.25120600
HST3D_22126              189.2396900  62.25124100
HST3D_22138              189.2190620  62.25130400
HST3D_22148              189.2962750  62.25131800
HST3D_22167              189.2852960  62.25141600
HST3D_22214              189.2705880  62.25157600
HST3D_22226              189.2274490  62.25146000
HST3D_22237              189.2254770  62.25176500
HST3D_22292              189.2258340  62.25193900
HST3D_22312              189.1832360  62.25203000
HST3D_22314              189.2986780  62.25201500
HST3D_22316              189.2894300  62.25202800
HST3D_22377              189.2310180  62.25233800
HST3D_22444              189.1988460  62.25254000
HST3D_22494              189.2423640  62.25287300
HST3D_22509              189.3017900  62.25294700
HST3D_22674              189.1932780  62.25373100
HST3D_22738              189.2754000  62.25412900
HST3D_22841              189.2882780  62.25441700
HST3D_22852              189.1704510  62.25469000
HST3D_22878              189.1852230  62.25482900
HST3D_22906              189.3464000  62.25483600
HST3D_22926              189.3285470  62.25487200
HST3D_22976              189.2878630  62.25521500
HST3D_22985              189.3100560  62.25525900
HST3D_23245              189.3282310  62.25632000
HST3D_23250              189.2440760  62.25660100
HST3D_23283              189.2132640  62.25672500
HST3D_23295              189.2066670  62.25677800
HST3D_23335              189.2178210  62.25700100
HST3D_23358              189.2411510  62.25691800
HST3D_23486              189.2348270  62.25750400
HST3D_23523              189.2046730  62.25777700
HST3D_23591              189.1881200  62.25822300
HST3D_23604              189.2261540  62.25828400
HST3D_23658              189.2262930  62.25855100
HST3D_23672              189.2014820  62.25863700
HST3D_23770              189.3065640  62.25912800
HST3D_23775              189.2312220  62.25911000
HST3D_23786              189.3013500  62.25913000
HST3D_23833              189.2005970  62.25944600
HST3D_23875              189.2037870  62.25963700
HST3D_23887              189.2960930  62.25969800
HST3D_23923              189.3138660  62.25986100
HST3D_24007              189.1916750  62.26025800
HST3D_24048              189.2822170  62.26040100
HST3D_24084              189.2406130  62.26064600
HST3D_24129              189.2051250  62.26071300
HST3D_24225              189.2818720  62.26135600
HST3D_24371              189.3320350  62.26180600
HST3D_24375              189.2211490  62.26203800
HST3D_24406              189.4034880  62.26207200
HST3D_24470              189.1945870  62.26244600
HST3D_24520              189.2568960  62.26269500
HST3D_24567              189.3930580  62.26280400
HST3D_24579              189.3422570  62.26284800
HST3D_24605              189.3340700  62.26307200
HST3D_24619              189.3372200  62.26313000
HST3D_24637              189.3261050  62.26307700
HST3D_24686              189.2307720  62.26354800
HST3D_24703              189.3051020  62.26329100
HST3D_24753              189.3154250  62.26382300
HST3D_24806              189.2293330  62.26413900
HST3D_24879              189.2074390  62.26445000
HST3D_24908              189.2364610  62.26453500
HST3D_25098              189.1778910  62.26535800
HST3D_25187              189.3959750  62.26564100
HST3D_25192              189.2649370  62.26579400
HST3D_25311              189.2325250  62.26632400
HST3D_25375              189.1928320  62.26662600
HST3D_25430              189.2887190  62.26686200
HST3D_25458              189.2729880  62.26704100
HST3D_25577              189.3322660  62.26746900
HST3D_25630              189.1670240  62.26780400
HST3D_25643              189.3154200  62.26750500
HST3D_25659              189.2803060  62.26794200
HST3D_25699              189.2180840  62.26809200
HST3D_25735              189.2054780  62.26837500
HST3D_25750              189.2037640  62.26842300
HST3D_25799              189.2579920  62.26862700
HST3D_25814              189.1971060  62.26872200
HST3D_25824              189.3013920  62.26877900
HST3D_25839              189.2629340  62.26891300
HST3D_25857              189.2662310  62.26899900
HST3D_25882              189.2913880  62.26914000
HST3D_25994              189.2713690  62.26968100
HST3D_26024              189.3965740  62.26970800
HST3D_26032              189.2976150  62.26982700
HST3D_26033              189.2722890  62.26973500
HST3D_26041              189.2716110  62.26988000
HST3D_26051              189.1888610  62.26990900
HST3D_26142              189.2260700  62.27019700
HST3D_26157              189.3672550  62.27036100
HST3D_26181              189.3754930  62.27043400
HST3D_26216              189.2736780  62.27064300
HST3D_26323              189.2434970  62.27081200
HST3D_26346              189.2641110  62.27117000
HST3D_26404              189.3818840  62.27129500
HST3D_26437              189.3758670  62.27145000
HST3D_26465              189.2173950  62.27162300
HST3D_26523              189.2682460  62.27204200
HST3D_26637              189.2261280  62.27252300
HST3D_26656              189.2757730  62.27257400
HST3D_26697              189.2278230  62.27280900
HST3D_26755              189.2096330  62.27311200
HST3D_26824              189.2709220  62.27335400
HST3D_26924              189.3013710  62.27387400
HST3D_26969              189.1618170  62.27398600
HST3D_26974              189.2277080  62.27414400
HST3D_26997              189.2290670  62.27426700
HST3D_27055              189.2398500  62.27452600
HST3D_27063              189.1725170  62.27457400
HST3D_27076              189.2005460  62.27458600
HST3D_27115              189.2879250  62.27487300
HST3D_27155              189.2010200  62.27518000
HST3D_27225              189.2025970  62.27551200
HST3D_27322              189.1683430  62.27596700
HST3D_27367              189.3743770  62.27612700
HST3D_27381              189.1602250  62.27622700
HST3D_27400              189.2774080  62.27640900
HST3D_27408              189.2820830  62.27645900
HST3D_27457              189.2675460  62.27668300
HST3D_27493              189.2513480  62.27685800
HST3D_27499              189.1590550  62.27687700
HST3D_27525              189.2150190  62.27700200
HST3D_27537              189.1696500  62.27706100
HST3D_27554              189.1698480  62.27729600
HST3D_27609              189.2962730  62.27738900
HST3D_27632              189.2331720  62.27747900
HST3D_27675              189.3094450  62.27766000
HST3D_27695              189.1706590  62.27774100
HST3D_27732              189.2520610  62.27796500
HST3D_27790              189.2017080  62.27860100
HST3D_27793              189.1726670  62.27830400
HST3D_27865              189.2711370  62.27876700
HST3D_27872              189.3834650  62.27871200
HST3D_27986              189.1992800  62.27946300
HST3D_28208              189.2169070  62.28068700
HST3D_28210              189.2924830  62.28068500
HST3D_28262              189.1905230  62.28090300
HST3D_28429              189.1698550  62.28189900
HST3D_28463              189.1632620  62.28187500
HST3D_28555              189.1797470  62.28238800
HST3D_28630              189.2526870  62.28295700
HST3D_28641              189.2541890  62.28298200
HST3D_28690              189.2616440  62.28327600
HST3D_28758              189.1685880  62.28354500
HST3D_28804              189.1765450  62.28372400
HST3D_28922              189.2829530  62.28438400
HST3D_28938              189.1969200  62.28450700
HST3D_28965              189.2382770  62.28461300
HST3D_29016              189.2376030  62.28516000
HST3D_29024              189.1866590  62.28491500
HST3D_29067              189.1885230  62.28538700
HST3D_29083              189.2307730  62.28537400
HST3D_29085              189.2428490  62.28519200
HST3D_29087              189.2442490  62.28518900
HST3D_29175              189.3810370  62.28564300
HST3D_29208              189.3833080  62.28580700
HST3D_29212              189.1840290  62.28593100
HST3D_29264              189.2450850  62.28622700
HST3D_29303              189.2634600  62.28640000
HST3D_29402              189.2852810  62.28694500
HST3D_29498              189.2845190  62.28749800
HST3D_29535              189.1833510  62.28772300
HST3D_29600              189.1987070  62.28801900
HST3D_29618              189.3960490  62.28809100
HST3D_29796              189.2827890  62.28906700
HST3D_29802              189.3917070  62.28900900
HST3D_29850              189.2797480  62.28934500
HST3D_29886              189.3644630  62.28953700
HST3D_29912              189.2472740  62.28969800
HST3D_29938              189.2797970  62.28982600
HST3D_29964              189.2204820  62.29001000
HST3D_29990              189.2694340  62.29016100
HST3D_29991              189.3794320  62.29010500
HST3D_30073              189.2322730  62.29057500
HST3D_30094              189.3310380  62.29083700
HST3D_30096              189.3304290  62.29089200
HST3D_30197              189.1925100  62.29125000
HST3D_30235              189.3642570  62.29139300
HST3D_30261              189.1640410  62.29170000
HST3D_30268              189.3315150  62.29163200
HST3D_30275              189.2708920  62.29194700
HST3D_30309              189.2354420  62.29196800
HST3D_30399              189.2582910  62.29245300
HST3D_30476              189.3591510  62.29281200
HST3D_30522              189.2675620  62.29310200
HST3D_30531              189.3682200  62.29317200
HST3D_30565              189.2200150  62.29339600
HST3D_30678              189.3392810  62.29404000
HST3D_30713              189.2208030  62.29427700
HST3D_30744              189.3616910  62.29438100
HST3D_30905              189.3568780  62.29532100
HST3D_30906              189.2575400  62.29538600
HST3D_30946              189.2352060  62.29560200
HST3D_31110              189.3183130  62.29666700
HST3D_31199              189.3195950  62.29721900
HST3D_31219              189.2185940  62.29748400
HST3D_31342              189.2561860  62.29812700
HST3D_31367              189.2631010  62.29834100
HST3D_31391              189.2578260  62.29824800
HST3D_31392              189.2448370  62.29826000
HST3D_31469              189.2527530  62.29890100
HST3D_31489              189.3349240  62.29883000
HST3D_31507              189.2049140  62.29896200
HST3D_31558              189.2116550  62.29925900
HST3D_31565              189.2506350  62.29930600
HST3D_31610              189.3755070  62.29957600
HST3D_31633              189.3245540  62.29973900
HST3D_31648              189.2093200  62.29987800
HST3D_31705              189.3644400  62.30013400
HST3D_31720              189.3323070  62.30026700
HST3D_31829              189.2509040  62.30098700
HST3D_31866              189.3368090  62.30113200
HST3D_31873              189.2522120  62.30124700
HST3D_31883              189.3722830  62.30122800
HST3D_31898              189.2411980  62.30136500
HST3D_31947              189.2425000  62.30162200
HST3D_31971              189.3315250  62.30183100
HST3D_32074              189.3580950  62.30247200
HST3D_32211              189.3420100  62.30343600
HST3D_32453              189.2187090  62.30492900
HST3D_32499              189.3213780  62.30550300
HST3D_32512              189.3265710  62.30534400
HST3D_32516              189.2519220  62.30540400
HST3D_32818              189.2988420  62.30756300
HST3D_32845              189.3017730  62.30781300
HST3D_32961              189.3425960  62.30852000
HST3D_33030              189.3500370  62.30908400
HST3D_33035              189.3397080  62.30903200
HST3D_33147              189.3348040  62.30980200
HST3D_33285              189.3083690  62.31088700
HST3D_33316              189.2362060  62.31116100
HST3D_33426              189.3368330  62.31200800
HST3D_33484              189.3050190  62.31241200
HST3D_33545              189.3358730  62.31297700
HST3D_33564              189.2354250  62.31300600
HST3D_33653              189.3073240  62.31356900
HST3D_33679              189.2744890  62.31380000
HST3D_33798              189.2903660  62.31472800
HST3D_33861              189.3007400  62.31509500
HST3D_34027              189.3325210  62.31629500
HST3D_34057              189.3217300  62.31648000
HST3D_34229              189.2893200  62.31797100
HST3D_34242              189.2830720  62.31803400
HST3D_34551              189.2594810  62.32064000
HST3D_34553              189.3135220  62.32070500
HST3D_34627              189.2578250  62.32129500
HST3D_35108              189.2731090  62.32527400
HST3D_15249              189.2898630  62.21737200
HST3D_16191              189.2771790  62.22245100
HST3D_16226              189.2769210  62.22238300
HST3D_16565              189.3416030  62.22445500
HST3D_16654              189.2779300  62.22493500
HST3D_16993              189.2610050  62.22645300
HST3D_17263              189.2676080  62.22762300
HST3D_17369              189.3561970  62.22821100
HST3D_17815              189.3475260  62.23048200
HST3D_17990              189.3272330  62.23131900
HST3D_18183              189.3666290  62.23217700
HST3D_18298              189.2605180  62.23278700
HST3D_18421              189.2604190  62.23329900
HST3D_18535              189.2911900  62.23386200
HST3D_18538              189.2908540  62.23386900
HST3D_18781              189.2778680  62.23496000
HST3D_19021              189.3690910  62.23597000
HST3D_19124              189.3852430  62.23646200
HST3D_19580              189.2768320  62.23866500
HST3D_19714              189.3467080  62.23926800
HST3D_20412              189.3109400  62.24261900
HST3D_20458              189.2838340  62.24303700
HST3D_20631              189.2903600  62.24385300
HST3D_20717              189.3017950  62.24430200
HST3D_20725              189.2595540  62.24436000
HST3D_21092              189.2031370  62.24609000
HST3D_21212              189.2933920  62.24685100
HST3D_21322              189.2810190  62.24731900
HST3D_21355              189.2258440  62.24750900
HST3D_21494              189.2368230  62.24825300
HST3D_21514              189.2682970  62.24834300
HST3D_21784              189.3111500  62.24961300
HST3D_21808              189.3177500  62.24986400
HST3D_21889              189.2896240  62.25020100
HST3D_21905              189.2724250  62.25036100
HST3D_21953              189.3530890  62.25049000
HST3D_22025              189.2606060  62.25089500
HST3D_22168              189.2678700  62.25143000
HST3D_22240              189.3624590  62.25171500
HST3D_22267              189.2150420  62.25187500
HST3D_22323              189.2277100  62.25173700
HST3D_22486              189.1931630  62.25282700
HST3D_22689              189.2491650  62.25364700
HST3D_22972              189.3508110  62.25515200
HST3D_23168              189.2040980  62.25620300
HST3D_23236              189.2769570  62.25634500
HST3D_23673              189.2912840  62.25863700
HST3D_23747              189.2401470  62.25902500
HST3D_24117              189.2459410  62.26078600
HST3D_24170              189.2541360  62.26108400
HST3D_24543              189.2172610  62.26284100
HST3D_24547              189.3371920  62.26279900
HST3D_24578              189.2904260  62.26295200
HST3D_24601              189.2175730  62.26310500
HST3D_24702              189.1987840  62.26361900
HST3D_24713              189.2206100  62.26367600
HST3D_24814              189.3339880  62.26417300
HST3D_24893              189.2481790  62.26442800
HST3D_24951              189.2980400  62.26478200
HST3D_25315              189.3074090  62.26632000
HST3D_25511              189.1876000  62.26728400
HST3D_25618              189.2732500  62.26775700
HST3D_25711              189.2605960  62.26828000
HST3D_25730              189.3925620  62.26825900
HST3D_25923              189.2722120  62.26935700
HST3D_26030              189.2726870  62.26963500
HST3D_26070              189.1938810  62.26998200
HST3D_26121              189.2601230  62.27022300
HST3D_26185              189.2971750  62.27051600
HST3D_26498              189.2886620  62.27180600
HST3D_26634              189.2826390  62.27250000
HST3D_26849              189.1856930  62.27350000
HST3D_26902              189.2771190  62.27369200
HST3D_27208              189.3019800  62.27539900
HST3D_27294              189.3071950  62.27589200
HST3D_27414              189.2417890  62.27647700
HST3D_27694              189.1749910  62.27774500
HST3D_28036              189.1916170  62.27971800
HST3D_28841              189.2611410  62.28394800
HST3D_28886              189.2640570  62.28422500
HST3D_28963              189.2111940  62.28459100
HST3D_29044              189.2872370  62.28499200
HST3D_29124              189.3750170  62.28530600
HST3D_29276              189.2251370  62.28628600
HST3D_29711              189.2326610  62.28857400
HST3D_29770              189.2688230  62.28892600
HST3D_30765              189.3884620  62.29446700
HST3D_31113              189.2152490  62.29663800
HST3D_32076              189.2332440  62.30255500
HST3D_34829              189.2640940  62.32275900
HST3D_35055              189.2734060  62.32478600
HST3D_15078              189.2777640  62.21653700
HST3D_18059              189.3282130  62.23169600
HST3D_18156              189.3418890  62.23208400
HST3D_18515              189.3466900  62.23354900
HST3D_18527              189.3203140  62.23344400
HST3D_18598              189.3442810  62.23412800
HST3D_18654              189.3457980  62.23440100
HST3D_19672              189.2368810  62.23910000
HST3D_20084              189.2498000  62.24122800
HST3D_20128              189.3618110  62.24140800
HST3D_20187              189.2504520  62.24177700
HST3D_20362              189.2408460  62.24262400
HST3D_20671              189.3417690  62.24372700
HST3D_21813              189.3477400  62.24986500
HST3D_21995              189.2053150  62.25077900
HST3D_22056              189.3534280  62.25078000
HST3D_22353              189.3713840  62.25214400
HST3D_23108              189.3626710  62.25581800
HST3D_23331              189.1977400  62.25696800
HST3D_23460              189.3602880  62.25755800
HST3D_23720              189.3091320  62.25888700
HST3D_24019              189.2759090  62.26030400
HST3D_24216              189.3244520  62.26133300
HST3D_24469              189.3845570  62.26235500
HST3D_24691              189.3818200  62.26349400
HST3D_24876              189.2046930  62.26444100
HST3D_24884              189.3089490  62.26443500
HST3D_24996              189.3422150  62.26494000
HST3D_25731              189.4070750  62.26824600
HST3D_25988              189.2944150  62.26945100
HST3D_26160              189.3656940  62.27037100
HST3D_26192              189.1927610  62.27016900
HST3D_26575              189.2837240  62.27225500
HST3D_26786              189.3151230  62.27321800
HST3D_27169              189.1756040  62.27526600
HST3D_28024              189.2382950  62.27967100
HST3D_28143              189.3001240  62.28036000
HST3D_28276              189.3084260  62.28099400
HST3D_28303              189.2728260  62.28112500
HST3D_28522              189.1807470  62.28223400
HST3D_28559              189.1957000  62.28242600
HST3D_28606              189.3031480  62.28298400
HST3D_28777              189.2296080  62.28361900
HST3D_29178              189.2633770  62.28572700
HST3D_29521              189.2891350  62.28769700
HST3D_29709              189.2700120  62.28856200
HST3D_29859              189.2604090  62.28940900
HST3D_30155              189.1773040  62.29105800
HST3D_30190              189.1799900  62.29140300
HST3D_30247              189.2873320  62.29152100
HST3D_30248              189.1771680  62.29151700
HST3D_30355              189.2544230  62.29223100
HST3D_30412              189.1793080  62.29252200
HST3D_30424              189.2587710  62.29261100
HST3D_30466              189.3576070  62.29275200
HST3D_30667              189.1959560  62.29396800
HST3D_30746              189.1719140  62.29445100
HST3D_30818              189.1737290  62.29479200
HST3D_31198              189.1879130  62.29720200
HST3D_31607              189.1899200  62.29984600
HST3D_31783              189.1891390  62.30065800
HST3D_31992              189.2603950  62.30194500
HST3D_32154              189.1883860  62.30304900
HST3D_32156              189.3084290  62.30303500
HST3D_32189              189.1933910  62.30325800
HST3D_32275              189.2136040  62.30412500
HST3D_32281              189.1837870  62.30386000
HST3D_32336              189.1810040  62.30441300
HST3D_32378              189.2262130  62.30442700
HST3D_32407              189.2576440  62.30472100
HST3D_32676              189.2078030  62.30668500
HST3D_32794              189.2139880  62.30739700
HST3D_32805              189.2026100  62.30748600
HST3D_33054              189.3412480  62.30919700
HST3D_33072              189.2040150  62.30937800
HST3D_33130              189.2217380  62.30976700
HST3D_33229              189.1914730  62.31049500
HST3D_33255              189.1993100  62.31064500
HST3D_33304              189.2907390  62.31110300
HST3D_33383              189.1959980  62.31214100
HST3D_33487              189.2220300  62.31246200
HST3D_33581              189.3170770  62.31306100
HST3D_33819              189.2046750  62.31488000
HST3D_33832              189.2038720  62.31493700
HST3D_33989              189.2100980  62.31610200
HST3D_34218              189.2150740  62.31793800
HST3D_34231              189.2142590  62.31799200
HST3D_34236              189.2869890  62.31801700
HST3D_34355              189.2155440  62.31888800
HST3D_34462              189.2153550  62.31981000
HST3D_34811              189.2599060  62.32263400
HST3D_34929              189.3017030  62.32368300
HST3D_15017              189.2918460  62.21624100
HST3D_15504              189.3167750  62.21868800
HST3D_15881              189.3229530  62.22080700
HST3D_16078              189.3285640  62.22183300
HST3D_16115              189.3290560  62.22202800
HST3D_16276              189.3242870  62.22286400
HST3D_16866              189.3140590  62.22590300
HST3D_16923              189.3545340  62.22609800
HST3D_17387              189.3016100  62.22838000
HST3D_17651              189.3563150  62.22965400
HST3D_17878              189.2899290  62.23054700
HST3D_17964              189.3776560  62.23119000
HST3D_17987              189.2279350  62.23135200
HST3D_18031              189.3407740  62.23151500
HST3D_18316              189.3352960  62.23271600
HST3D_18324              189.3796420  62.23282900
HST3D_18431              189.3760210  62.23326900
HST3D_18665              189.3156990  62.23435200
HST3D_18709              189.3790070  62.23420700
HST3D_18816              189.2537330  62.23516100
HST3D_18852              189.2754410  62.23528700
HST3D_18938              189.2283120  62.23567500
HST3D_19039              189.3812200  62.23607000
HST3D_19198              189.2994610  62.23689300
HST3D_19438              189.3442760  62.23803900
HST3D_19575              189.2621260  62.23866800
HST3D_19704              189.3700890  62.23898400
HST3D_19712              189.3463570  62.23926900
HST3D_19715              189.2651810  62.23932100
HST3D_20123              189.1962170  62.24143200
HST3D_20330              189.3193110  62.24244300
HST3D_20376              189.2511290  62.24269100
HST3D_20553              189.2976320  62.24348600
HST3D_21246              189.3455050  62.24697700
HST3D_21269              189.1879470  62.24711000
HST3D_21287              189.2264330  62.24715200
HST3D_21492              189.2313690  62.24824000
HST3D_21616              189.2247510  62.24884800
HST3D_22110              189.1818370  62.25118200
HST3D_22155              189.2248280  62.25115100
HST3D_22273              189.1965680  62.25188500
HST3D_22352              189.4040630  62.25210100
HST3D_22708              189.2678570  62.25397700
HST3D_22892              189.2038010  62.25486200
HST3D_22910              189.2368450  62.25485200
HST3D_23076              189.1994960  62.25572700
HST3D_23914              189.1665300  62.25981500
HST3D_24361              189.3324550  62.26194400
HST3D_24413              189.1642080  62.26180700
HST3D_25120              189.1798050  62.26544400
HST3D_25404              189.3779520  62.26670300
HST3D_25818              189.2908140  62.26864900
HST3D_25871              189.2776320  62.26908800
HST3D_25895              189.1726390  62.26918000
HST3D_26143              189.2958450  62.27031900
HST3D_26197              189.2621090  62.27037600
HST3D_26666              189.2209910  62.27267200
HST3D_26768              189.2758500  62.27315700
HST3D_26805              189.3590440  62.27313200
HST3D_26825              189.3587720  62.27330300
HST3D_26858              189.2073840  62.27346900
HST3D_27075              189.2387620  62.27459700
HST3D_27271              189.1626550  62.27578800
HST3D_27756              189.2822580  62.27805900
HST3D_28176              189.1631320  62.28058700
HST3D_28400              189.2524230  62.28156900
HST3D_28561              189.2549310  62.28243400
HST3D_28590              189.2758300  62.28263800
HST3D_28931              189.1789530  62.28452800
HST3D_28939              189.2796340  62.28446400
HST3D_28980              189.2753920  62.28469400
HST3D_29022              189.2772480  62.28491100
HST3D_29165              189.1754200  62.28631200
HST3D_29302              189.1727370  62.28641500
HST3D_29363              189.3646040  62.28668800
HST3D_29417              189.3356510  62.28698100
HST3D_29630              189.2806680  62.28820900
HST3D_29686              189.1935400  62.28846100
HST3D_29978              189.3214590  62.29010100
HST3D_29983              189.2375970  62.29015100
HST3D_30115              189.3823580  62.29107400
HST3D_30333              189.3200280  62.29207700
HST3D_30356              189.2287550  62.29227200
HST3D_30456              189.2440740  62.29275700
HST3D_30626              189.2295070  62.29380200
HST3D_30776              189.3876060  62.29449100
HST3D_31091              189.1729990  62.29645200
HST3D_31176              189.1983280  62.29701600
HST3D_31252              189.1746520  62.29749000
HST3D_31318              189.3602750  62.29782100
HST3D_31424              189.3638040  62.29845100
HST3D_31559              189.2095460  62.29927500
HST3D_31590              189.2536280  62.29952800
HST3D_31999              189.2038770  62.30203400
HST3D_32036              189.3608900  62.30225600
HST3D_32105              189.2147060  62.30271600
HST3D_32155              189.1765900  62.30304600
HST3D_32227              189.2585110  62.30353300
HST3D_32322              189.3677330  62.30395600
HST3D_32376              189.3101570  62.30441000
HST3D_32380              189.3016150  62.30442700
HST3D_32469              189.2044260  62.30504700
HST3D_32949              189.3129210  62.30861500
HST3D_33097              189.3507540  62.30942100
HST3D_33315              189.2244350  62.31133300
HST3D_33346              189.2208120  62.31140300
HST3D_33402              189.2089820  62.31184500
HST3D_33499              189.2358970  62.31250600
HST3D_33698              189.2326560  62.31400000
HST3D_33949              189.2219940  62.31576700
HST3D_34177              189.2217550  62.31759500
HST3D_34187              189.2192780  62.31770900
HST3D_34201              189.3237950  62.31789300
HST3D_34249              189.3238220  62.31803000
HST3D_34414              189.2158580  62.31953700
HST3D_34711              189.2549400  62.32188000
