#ID                             RA                DEC
HST3D_2826               189.1210860  62.14674900
HST3D_2990               189.1191670  62.14761000
HST3D_3104               189.1720700  62.14853400
HST3D_3144               189.1097650  62.14888500
HST3D_3173               189.0253360  62.14898000
HST3D_3412               189.1636500  62.15090400
HST3D_3502               189.0546010  62.15138000
HST3D_3661               189.0431540  62.15274800
HST3D_3774               189.1377530  62.15374300
HST3D_4473               189.0793340  62.15899900
HST3D_5229               189.0208470  62.16430400
HST3D_5324               189.0801810  62.16513800
HST3D_5888               189.0899680  62.16911500
HST3D_17                 189.1566690  62.09789800
HST3D_22                 189.1565990  62.09883000
HST3D_46                 189.1209170  62.10150700
HST3D_60                 189.1658570  62.10262000
HST3D_210                189.1027610  62.10779900
HST3D_325                189.1806880  62.11061600
HST3D_397                189.1087620  62.11214500
HST3D_475                189.1589000  62.11365100
HST3D_589                189.1245110  62.11554100
HST3D_701                189.1889810  62.11806500
HST3D_835                189.1415670  62.12096900
HST3D_841                189.0912760  62.12116400
HST3D_885                189.1635330  62.12186300
HST3D_1008               189.1376270  62.12437400
HST3D_1058               189.2120710  62.12544700
HST3D_1087               189.1524170  62.12601200
HST3D_1161               189.1145400  62.12719300
HST3D_1288               189.1222240  62.12912100
HST3D_1320               189.1311780  62.12969700
HST3D_1345               189.0559690  62.12998300
HST3D_1359               189.1591810  62.13027800
HST3D_1491               189.0677810  62.13210700
HST3D_1824               189.0439790  62.13640800
HST3D_1952               189.1479670  62.13826300
HST3D_1974               189.1893280  62.13845300
HST3D_2057               189.0381490  62.13921000
HST3D_2210               189.1533510  62.14084900
HST3D_2357               189.0959400  62.14227100
HST3D_2385               189.0687590  62.14245600
HST3D_2406               189.1402370  62.14275500
HST3D_2612               189.1856820  62.14480200
HST3D_2736               189.1681940  62.14581200
HST3D_2743               189.0470780  62.14572900
HST3D_2849               189.1235970  62.14654900
HST3D_2957               189.1312830  62.14743600
HST3D_3312               189.0552150  62.15041000
HST3D_3388               189.1769500  62.15073200
HST3D_3505               189.1479270  62.15153000
HST3D_3702               189.1265100  62.15316800
HST3D_3844               189.1321720  62.15428200
HST3D_3926               189.1448950  62.15494100
HST3D_4154               189.1025350  62.15663300
HST3D_4193               189.0197770  62.15686600
HST3D_4226               189.1163940  62.15727900
HST3D_4260               189.0191400  62.15743100
HST3D_4511               189.0630450  62.15965200
HST3D_5113               189.0973810  62.16362800
HST3D_5305               189.1140000  62.16514700
HST3D_5825               188.9998260  62.16878900
HST3D_6015               189.0186420  62.16982800
HST3D_6300               189.1001050  62.17185000
HST3D_6334               188.9794940  62.17185200
HST3D_6503               189.0280540  62.17329800
HST3D_6532               189.0594340  62.17342000
HST3D_6898               189.1092160  62.17571800
HST3D_368                189.1704010  62.11177000
HST3D_537                189.1563590  62.11459800
HST3D_632                189.1265450  62.11645200
HST3D_650                189.1756000  62.11697900
HST3D_668                189.1613090  62.11739400
HST3D_683                189.1557880  62.11763200
HST3D_756                189.1673060  62.11938700
HST3D_849                189.1595560  62.12129600
HST3D_913                189.2025250  62.12257900
HST3D_921                189.1884330  62.12278100
HST3D_933                189.0799680  62.12294800
HST3D_1014               189.1495280  62.12451100
HST3D_1101               189.2060740  62.12635500
HST3D_2036               189.1260680  62.13911600
HST3D_2141               189.0575360  62.14037800
HST3D_2286               189.0458880  62.14159400
HST3D_2545               189.0871520  62.14403500
HST3D_3025               189.1302480  62.14786200
HST3D_3167               189.1082150  62.14984200
HST3D_3180               189.0434810  62.14905800
HST3D_3199               189.1558080  62.14927600
HST3D_3330               189.0824520  62.15021800
HST3D_3395               189.0889440  62.15070500
HST3D_3491               189.1387990  62.15141200
HST3D_3562               189.0218150  62.15187400
HST3D_3593               189.0730570  62.15224200
HST3D_3624               189.1089350  62.15250000
HST3D_3648               189.1744410  62.15275600
HST3D_3757               189.0338250  62.15349500
HST3D_3975               189.0949810  62.15527200
HST3D_4049               189.1019300  62.15591600
HST3D_4086               189.0170770  62.15611800
HST3D_4146               189.0183250  62.15649600
HST3D_4191               189.0948180  62.15694900
HST3D_4415               189.0478570  62.15865900
HST3D_4432               189.0560790  62.15864000
HST3D_4496               189.0281180  62.15912100
HST3D_4659               189.0697970  62.16025700
HST3D_4871               189.0880080  62.16182000
HST3D_5004               189.0156870  62.16269200
HST3D_5258               189.0851630  62.16456900
HST3D_5275               189.1233960  62.16471000
HST3D_5344               189.1022750  62.16516600
HST3D_5410               189.0704750  62.16566600
HST3D_5421               189.0561520  62.16579000
HST3D_5475               189.0350220  62.16601400
HST3D_5711               189.0749770  62.16783100
HST3D_5830               189.0338910  62.16864500
HST3D_6002               189.0425400  62.16978000
HST3D_6189               189.0550100  62.17107000
HST3D_6233               189.0974230  62.17139900
HST3D_6264               189.0358530  62.17188200
HST3D_6416               189.0513320  62.17246300
HST3D_6599               188.9984620  62.17366700
HST3D_6751               189.1018710  62.17475800
HST3D_7024               188.9872960  62.17639700
HST3D_7360               189.0967680  62.17875500
HST3D_7370               189.0312400  62.17846600
HST3D_7703               189.0615550  62.18051600
HST3D_66                 189.1550810  62.10308000
HST3D_68                 189.1459660  62.10322100
HST3D_264                189.1670150  62.10940900
HST3D_306                189.1211920  62.11023700
HST3D_547                189.1730040  62.11510300
HST3D_700                189.1669210  62.11805500
HST3D_799                189.1356480  62.12032400
HST3D_802                189.1901720  62.12045700
HST3D_1049               189.2084820  62.12533700
HST3D_1125               189.1695090  62.12683400
HST3D_1174               189.0683120  62.12741000
HST3D_1352               189.2124330  62.13022100
HST3D_1380               189.1356810  62.13051800
HST3D_1415               189.0829220  62.13091200
HST3D_1467               189.1699170  62.13161200
HST3D_1479               189.1045090  62.13269000
HST3D_1574               189.1879960  62.13314400
HST3D_1585               189.1854710  62.13343100
HST3D_1620               189.1150120  62.13357600
HST3D_1639               189.1831880  62.13394700
HST3D_1852               189.1238070  62.13698500
HST3D_1888               189.1513290  62.13750200
HST3D_1933               189.1177510  62.13805600
HST3D_1934               189.1686750  62.13822400
HST3D_1984               189.0462240  62.13847600
HST3D_2143               189.1952270  62.14034700
HST3D_2216               189.1666830  62.14090400
HST3D_2234               189.0459990  62.14095700
HST3D_2371               189.1882360  62.14248200
HST3D_2627               189.0582380  62.14480300
HST3D_2757               189.0977840  62.14653300
HST3D_2785               189.1848270  62.14614500
HST3D_2840               189.1493700  62.14653300
HST3D_2864               189.1878170  62.14681800
HST3D_3200               189.1831670  62.14931100
HST3D_3285               189.0825120  62.14985500
HST3D_3311               189.0722120  62.15003300
HST3D_3323               189.1756500  62.15047500
HST3D_3354               189.1807070  62.15046000
HST3D_3383               189.1227040  62.15074800
HST3D_3447               189.0927600  62.15106400
HST3D_3564               189.1590510  62.15201800
HST3D_3805               189.0823250  62.15400800
HST3D_3996               189.1233080  62.15546200
HST3D_4105               189.1466980  62.15633200
HST3D_4119               189.1000800  62.15644000
HST3D_4189               189.0191780  62.15683200
HST3D_4199               189.0073050  62.15691000
HST3D_4233               189.0911120  62.15723900
HST3D_4280               189.1506400  62.15771900
HST3D_4436               189.1026770  62.15873500
HST3D_4667               189.0587970  62.16065900
HST3D_4707               189.0704940  62.16065300
HST3D_4852               189.0144750  62.16355700
HST3D_5083               189.0029060  62.16326900
HST3D_5150               189.0483180  62.16381000
HST3D_5172               189.0432060  62.16391600
HST3D_5245               189.0517630  62.16492300
HST3D_5391               189.0409260  62.16549800
HST3D_5501               189.1240080  62.16631000
HST3D_5643               189.1082490  62.16732700
HST3D_5685               189.0308360  62.16889100
HST3D_5714               188.9927450  62.16772600
HST3D_6046               189.0106270  62.17019800
HST3D_6143               188.9850050  62.17068700
HST3D_6247               189.0369730  62.17139500
HST3D_6853               188.9870530  62.17566100
HST3D_6956               189.0546980  62.17603700
HST3D_7270               189.0648580  62.17807600
HST3D_7288               189.0206600  62.17812300
HST3D_7639               189.0542840  62.18028700
HST3D_8486               189.0332490  62.18474200
HST3D_105                189.1094040  62.10485400
HST3D_123                189.1487590  62.10554400
HST3D_162                189.1614110  62.10649300
HST3D_219                189.1686730  62.10818200
HST3D_385                189.1776620  62.11195800
HST3D_569                189.1385940  62.11519900
HST3D_574                189.1796560  62.11526100
HST3D_788                189.1794090  62.12022400
HST3D_832                189.1959450  62.12133000
HST3D_902                189.2034490  62.12234500
HST3D_1145               189.1493210  62.12691300
HST3D_1323               189.1625220  62.12975900
HST3D_1391               189.1586240  62.13069300
HST3D_1457               189.1664360  62.13148100
HST3D_1510               189.1596580  62.13241800
HST3D_1557               189.1867090  62.13293600
HST3D_1656               189.1992620  62.13409300
HST3D_1786               189.0452210  62.13592100
HST3D_2148               189.0564190  62.14018000
HST3D_2264               189.0673920  62.14128000
HST3D_2862               189.0585590  62.14662400
HST3D_2878               189.0729810  62.14676200
HST3D_2898               189.0671820  62.14694700
HST3D_3163               189.1812540  62.14905000
HST3D_3188               189.1669100  62.14925200
HST3D_3203               189.1311780  62.14928800
HST3D_3370               189.1753870  62.15058000
HST3D_3396               189.1744550  62.15079400
HST3D_3521               189.1389770  62.15193400
HST3D_3629               189.0878090  62.15256300
HST3D_3694               189.0794790  62.15304200
HST3D_3750               189.0916580  62.15352800
HST3D_3953               189.1705630  62.15519300
HST3D_4079               189.0998380  62.15607000
HST3D_4597               189.0795730  62.15985100
HST3D_4735               189.0526150  62.16118300
HST3D_4818               189.0740880  62.16144000
HST3D_4849               188.9893840  62.16158000
HST3D_4917               189.0447910  62.16209300
HST3D_5146               189.0350380  62.16376700
HST3D_5230               189.0934920  62.16438000
HST3D_5450               189.0077730  62.16585200
HST3D_5589               189.0663820  62.16700500
HST3D_5613               189.0670090  62.16712600
HST3D_5626               189.0285150  62.16711300
HST3D_5656               189.0556190  62.16735900
HST3D_5683               189.1107650  62.16765200
HST3D_5781               189.0550800  62.16833200
HST3D_5785               189.1314000  62.16843900
HST3D_5810               189.0078490  62.16844500
HST3D_5863               189.0195890  62.16885000
HST3D_6025               189.0563960  62.16991700
HST3D_6054               189.1243730  62.17022100
HST3D_6554               189.0296730  62.17340600
HST3D_6615               189.0117390  62.17384400
HST3D_6904               188.9944300  62.17550300
HST3D_7074               189.0133440  62.17675700
HST3D_7934               189.0230130  62.18190000
HST3D_1                  189.1451970  62.09401300
HST3D_2                  189.1548570  62.09412900
HST3D_3                  189.1504010  62.09428200
HST3D_4                  189.1484670  62.09502000
HST3D_5                  189.1544250  62.09467900
HST3D_6                  189.1505890  62.09557600
HST3D_7                  189.1471540  62.09527500
HST3D_8                  189.1548980  62.09571100
HST3D_9                  189.1413030  62.09579200
HST3D_10                 189.1371230  62.09609500
HST3D_12                 189.1446320  62.09683300
HST3D_13                 189.1356530  62.09660700
HST3D_14                 189.1405370  62.09776400
HST3D_15                 189.1314460  62.09738700
HST3D_16                 189.1415360  62.09780500
HST3D_18                 189.1406060  62.09817700
HST3D_19                 189.1549660  62.09910500
HST3D_20                 189.1540890  62.09972300
HST3D_21                 189.1396860  62.09872500
HST3D_23                 189.1404100  62.09891700
HST3D_24                 189.1324730  62.09907300
HST3D_25                 189.1553640  62.09914100
HST3D_26                 189.1382980  62.09912400
HST3D_27                 189.1548530  62.10010600
HST3D_28                 189.1450070  62.09974700
HST3D_29                 189.1461180  62.10083000
HST3D_30                 189.1608280  62.09977800
HST3D_31                 189.1503810  62.09976300
HST3D_32                 189.1462010  62.10002800
HST3D_33                 189.1494170  62.10012900
HST3D_34                 189.1463680  62.10025100
HST3D_35                 189.1311370  62.10065000
HST3D_36                 189.1363070  62.10041500
HST3D_39                 189.1634690  62.10108400
HST3D_40                 189.1338230  62.10109100
HST3D_41                 189.1233060  62.10140900
HST3D_42                 189.1289010  62.10156600
HST3D_43                 189.1324360  62.10140700
HST3D_44                 189.1499810  62.10177000
HST3D_47                 189.1569170  62.10157900
HST3D_48                 189.1647460  62.10165100
HST3D_49                 189.1535830  62.10218500
HST3D_50                 189.1174150  62.10172200
HST3D_51                 189.1417070  62.10182600
HST3D_52                 189.1432970  62.10229200
HST3D_53                 189.1290530  62.10200300
HST3D_54                 189.1237660  62.10265000
HST3D_55                 189.1278850  62.10233400
HST3D_56                 189.1482100  62.10230800
HST3D_57                 189.1205820  62.10445500
HST3D_58                 189.1414730  62.10245900
HST3D_59                 189.1426870  62.10245400
HST3D_61                 189.1638110  62.10344100
HST3D_62                 189.1252780  62.10417200
HST3D_63                 189.1431020  62.10296100
HST3D_64                 189.1216410  62.10455100
HST3D_65                 189.1059990  62.10464100
HST3D_67                 189.1547200  62.10313300
HST3D_69                 189.1393100  62.10322500
HST3D_70                 189.0986100  62.10483000
HST3D_71                 189.1256520  62.10357900
HST3D_72                 189.1224090  62.10330900
HST3D_74                 189.1565300  62.10394300
HST3D_75                 189.1186270  62.10360400
HST3D_76                 189.1663190  62.10436900
HST3D_77                 189.1230670  62.10372900
HST3D_78                 189.1107240  62.10371600
HST3D_79                 189.1418050  62.10376400
HST3D_80                 189.1605020  62.10402500
HST3D_82                 189.0876120  62.10435200
HST3D_83                 189.1228060  62.10400000
HST3D_84                 189.1556390  62.10403800
HST3D_85                 189.1445390  62.10416400
HST3D_86                 189.1111730  62.10424800
HST3D_87                 189.1410140  62.10418200
HST3D_88                 189.1466610  62.10437300
HST3D_89                 189.1268210  62.10458400
HST3D_91                 189.1424020  62.10436000
HST3D_92                 189.1517020  62.10452500
HST3D_93                 189.1047380  62.10528400
HST3D_94                 189.0769980  62.10445000
HST3D_95                 189.1357340  62.10453200
HST3D_96                 189.1178930  62.10464600
HST3D_97                 189.1758710  62.10460100
HST3D_98                 189.0862550  62.10453400
HST3D_99                 189.1930490  62.10461500
HST3D_100                189.1243780  62.10513600
HST3D_101                189.1866520  62.10465800
HST3D_102                189.1974150  62.10474000
HST3D_103                189.2151030  62.10477100
HST3D_104                189.0922010  62.10540200
HST3D_106                189.1911540  62.10795100
HST3D_107                189.2118340  62.10494200
HST3D_108                189.1250470  62.10494200
HST3D_109                189.1182450  62.10516800
HST3D_110                189.1348330  62.10502900
HST3D_111                189.0964610  62.10505400
HST3D_113                189.1266610  62.10537300
HST3D_114                189.1931830  62.10521200
HST3D_115                189.0696120  62.10569700
HST3D_116                189.1277560  62.10524600
HST3D_117                189.1995520  62.10667400
HST3D_118                189.2070610  62.10528800
HST3D_119                189.1059620  62.10539600
HST3D_120                189.1923000  62.10871700
HST3D_121                189.1291390  62.10543200
HST3D_122                189.1973430  62.10566200
HST3D_124                189.1640470  62.10557100
HST3D_125                189.1563520  62.10618800
HST3D_126                189.1534670  62.10558500
HST3D_127                189.1859330  62.10573300
HST3D_128                189.1437720  62.10778600
HST3D_129                189.1684900  62.10622200
HST3D_131                189.1117510  62.10573700
HST3D_133                189.0899080  62.10592400
HST3D_134                189.1108990  62.10586500
HST3D_135                189.1060220  62.10592200
HST3D_136                189.0798160  62.10587500
HST3D_137                189.1362390  62.10591900
HST3D_138                189.1541670  62.10593200
HST3D_139                189.1753130  62.10614600
HST3D_140                189.1338830  62.10701300
HST3D_141                189.1604690  62.10608100
HST3D_142                189.0972200  62.10596900
HST3D_143                189.1255230  62.10602400
HST3D_144                189.1538840  62.10603600
HST3D_145                189.1908120  62.10613200
HST3D_146                189.1059180  62.10613000
HST3D_147                189.1130800  62.10611000
HST3D_149                189.1582810  62.10617100
HST3D_150                189.1119190  62.10702000
HST3D_151                189.0766660  62.10615700
HST3D_153                189.1084610  62.10622900
HST3D_154                189.1563870  62.10645400
HST3D_155                189.1885070  62.10655100
HST3D_157                189.1330020  62.10680800
HST3D_158                189.1285810  62.10640700
HST3D_159                189.1782510  62.10691600
HST3D_160                189.1730620  62.10655600
HST3D_161                189.1503580  62.10685500
HST3D_163                189.1925600  62.10708100
HST3D_164                189.1657150  62.10658800
HST3D_165                189.1204080  62.10656400
HST3D_166                189.1159180  62.10861400
HST3D_167                189.0847670  62.10662600
HST3D_168                189.0829510  62.10749300
HST3D_169                189.1925880  62.10682400
HST3D_170                189.1153880  62.10677300
HST3D_171                189.1209970  62.10807400
HST3D_172                189.0834650  62.10747700
HST3D_173                189.0812090  62.10689100
HST3D_174                189.0789720  62.10683200
HST3D_176                189.1510040  62.10699300
HST3D_177                189.1646790  62.10761400
HST3D_178                189.1396680  62.10702700
HST3D_179                189.1374660  62.10703200
HST3D_181                189.0734460  62.10727900
HST3D_182                189.1290890  62.10705100
HST3D_183                189.2016980  62.10916900
HST3D_185                189.1364780  62.10712300
HST3D_186                189.1960990  62.10717400
HST3D_187                189.1352910  62.10718200
HST3D_188                189.0766970  62.10721900
HST3D_189                189.1355530  62.10736800
HST3D_190                189.1151560  62.10727200
HST3D_191                189.1747840  62.10926400
HST3D_192                189.1675580  62.10731400
HST3D_193                189.1986230  62.10736200
HST3D_196                189.1658150  62.10842000
HST3D_197                189.0694500  62.10772600
HST3D_198                189.1118710  62.10750600
HST3D_199                189.1470840  62.11000000
HST3D_200                189.1846400  62.10789900
HST3D_201                189.1915740  62.10817400
HST3D_202                189.1769820  62.10788500
HST3D_203                189.1042450  62.10755500
HST3D_204                189.1726000  62.10765400
HST3D_206                189.0748740  62.10782400
HST3D_207                189.1228240  62.10772300
HST3D_208                189.2147780  62.10778800
HST3D_209                189.1174050  62.10781900
HST3D_211                189.1536350  62.10792600
HST3D_212                189.1456290  62.10796000
HST3D_213                189.1461460  62.10795700
HST3D_214                189.0831870  62.10794400
HST3D_216                189.1348750  62.10806600
HST3D_217                189.1718130  62.10814100
HST3D_218                189.0809150  62.10808200
HST3D_220                189.1684670  62.10825700
HST3D_221                189.1013350  62.10825300
HST3D_222                189.1492070  62.10992900
HST3D_223                189.1799580  62.10833500
HST3D_224                189.1712800  62.10860800
HST3D_226                189.1414080  62.10910000
HST3D_227                189.1610340  62.10854900
HST3D_228                189.1226070  62.10847100
HST3D_230                189.1336320  62.10853000
HST3D_231                189.1427550  62.10856900
HST3D_232                189.1809480  62.10863700
HST3D_233                189.1343130  62.10866100
HST3D_234                189.0734310  62.10857300
HST3D_235                189.0852100  62.10860800
HST3D_237                189.1416580  62.10880800
HST3D_238                189.1240140  62.10873700
HST3D_239                189.1123190  62.10900200
HST3D_240                189.1737190  62.10913800
HST3D_241                189.1251950  62.10876700
HST3D_242                189.0816430  62.10907100
HST3D_243                189.1217010  62.10929500
HST3D_244                189.2031680  62.10933700
HST3D_246                189.1592240  62.10887500
HST3D_247                189.1453520  62.10888500
HST3D_248                189.2167100  62.10898500
HST3D_249                189.1473820  62.10899100
HST3D_250                189.1107320  62.10998800
HST3D_251                189.1952790  62.10906800
HST3D_252                189.1913090  62.10951000
HST3D_253                189.2040890  62.10918700
HST3D_254                189.1928360  62.10916600
HST3D_255                189.1321200  62.10947700
HST3D_256                189.1357680  62.10934500
HST3D_257                189.1539040  62.10926900
HST3D_258                189.0962800  62.10911600
HST3D_259                189.1152640  62.10915400
HST3D_260                189.1874010  62.10924100
HST3D_261                189.1924740  62.10925100
HST3D_262                189.0974680  62.10921400
HST3D_263                189.0920240  62.10961300
HST3D_265                189.1819510  62.10934100
HST3D_267                189.1496400  62.10952700
HST3D_269                189.1760780  62.10965100
HST3D_270                189.1583220  62.10944300
HST3D_272                189.1488490  62.10973300
HST3D_273                189.1248690  62.10946900
HST3D_274                189.1751120  62.10982000
HST3D_275                189.2057210  62.10982900
HST3D_276                189.1507360  62.11078500
HST3D_277                189.1588730  62.10965800
HST3D_278                189.1939390  62.10963900
HST3D_279                189.1453070  62.10971500
HST3D_280                189.1694480  62.11019900
HST3D_281                189.1405830  62.10992800
HST3D_282                189.2042600  62.10977700
HST3D_283                189.1518320  62.10980200
HST3D_284                189.1830670  62.10989000
HST3D_285                189.1070950  62.10993300
HST3D_286                189.0757030  62.11034500
HST3D_287                189.0694890  62.10997200
HST3D_288                189.1350920  62.11024500
HST3D_290                189.2057640  62.11000400
HST3D_291                189.1109000  62.11022200
HST3D_292                189.1505820  62.11000700
HST3D_293                189.2030970  62.11017000
HST3D_294                189.1546510  62.11009800
HST3D_295                189.0961040  62.11007000
